outlier_date,context_date,taiex_close,margin_balance,index_yoy,index_qoq,margin_roc
2012-09-21,2012-09-21,7754.59,191901333.0,,0.08207909711737305,0.04022996674105972
2012-09-21,2012-09-24,7768.3,192941800.0,,0.08831271811295438,0.04287838754754936
2012-09-21,2012-09-25,7734.13,192915664.0,,0.0767254953007166,0.0452410622417061
2012-09-21,2012-09-26,7669.63,193570361.0,,0.06974158984937828,0.045119597536245726
2012-09-21,2012-09-27,7683.8,193842088.0,,0.053111996798368644,0.05020516623752247
2012-09-21,2012-09-28,7715.16,193162032.0,,0.05037330704845089,0.047899766978751535
2012-09-24,2012-09-17,7762.22,188053265.0,,0.06724615124437494,0.030809932686840735
2012-09-24,2012-09-18,7734.26,189546956.0,,0.05448536599664888,0.03801907927778836
2012-09-24,2012-09-19,7781.91,190601518.0,,0.06908319080099723,0.041514821736212904
2012-09-24,2012-09-20,7727.55,191414827.0,,0.06999397677944619,0.03947684261372886
2012-09-24,2012-09-21,7754.59,191901333.0,,0.08207909711737305,0.04022996674105972
2012-09-24,2012-09-24,7768.3,192941800.0,,0.08831271811295438,0.04287838754754936
2012-09-24,2012-09-25,7734.13,192915664.0,,0.0767254953007166,0.0452410622417061
2012-09-24,2012-09-26,7669.63,193570361.0,,0.06974158984937828,0.045119597536245726
2012-09-24,2012-09-27,7683.8,193842088.0,,0.053111996798368644,0.05020516623752247
2012-09-24,2012-09-28,7715.16,193162032.0,,0.05037330704845089,0.047899766978751535
2012-09-24,2012-10-01,7675.72,193398899.0,,0.034692303959365844,0.052519732979774636
2012-09-25,2012-09-18,7734.26,189546956.0,,0.05448536599664888,0.03801907927778836
2012-09-25,2012-09-19,7781.91,190601518.0,,0.06908319080099723,0.041514821736212904
2012-09-25,2012-09-20,7727.55,191414827.0,,0.06999397677944619,0.03947684261372886
2012-09-25,2012-09-21,7754.59,191901333.0,,0.08207909711737305,0.04022996674105972
2012-09-25,2012-09-24,7768.3,192941800.0,,0.08831271811295438,0.04287838754754936
2012-09-25,2012-09-25,7734.13,192915664.0,,0.0767254953007166,0.0452410622417061
2012-09-25,2012-09-26,7669.63,193570361.0,,0.06974158984937828,0.045119597536245726
2012-09-25,2012-09-27,7683.8,193842088.0,,0.053111996798368644,0.05020516623752247
2012-09-25,2012-09-28,7715.16,193162032.0,,0.05037330704845089,0.047899766978751535
2012-09-25,2012-10-01,7675.72,193398899.0,,0.034692303959365844,0.052519732979774636
2012-09-25,2012-10-02,7718.68,193421597.0,,0.039890388664873155,0.053051452446599034
2012-09-26,2012-09-19,7781.91,190601518.0,,0.06908319080099723,0.041514821736212904
2012-09-26,2012-09-20,7727.55,191414827.0,,0.06999397677944619,0.03947684261372886
2012-09-26,2012-09-21,7754.59,191901333.0,,0.08207909711737305,0.04022996674105972
2012-09-26,2012-09-24,7768.3,192941800.0,,0.08831271811295438,0.04287838754754936
2012-09-26,2012-09-25,7734.13,192915664.0,,0.0767254953007166,0.0452410622417061
2012-09-26,2012-09-26,7669.63,193570361.0,,0.06974158984937828,0.045119597536245726
2012-09-26,2012-09-27,7683.8,193842088.0,,0.053111996798368644,0.05020516623752247
2012-09-26,2012-09-28,7715.16,193162032.0,,0.05037330704845089,0.047899766978751535
2012-09-26,2012-10-01,7675.72,193398899.0,,0.034692303959365844,0.052519732979774636
2012-09-26,2012-10-02,7718.68,193421597.0,,0.039890388664873155,0.053051452446599034
2012-09-26,2012-10-03,7684.63,193338603.0,,0.04018121817379505,0.04505600668252585
2012-09-27,2012-09-20,7727.55,191414827.0,,0.06999397677944619,0.03947684261372886
2012-09-27,2012-09-21,7754.59,191901333.0,,0.08207909711737305,0.04022996674105972
2012-09-27,2012-09-24,7768.3,192941800.0,,0.08831271811295438,0.04287838754754936
2012-09-27,2012-09-25,7734.13,192915664.0,,0.0767254953007166,0.0452410622417061
2012-09-27,2012-09-26,7669.63,193570361.0,,0.06974158984937828,0.045119597536245726
2012-09-27,2012-09-27,7683.8,193842088.0,,0.053111996798368644,0.05020516623752247
2012-09-27,2012-09-28,7715.16,193162032.0,,0.05037330704845089,0.047899766978751535
2012-09-27,2012-10-01,7675.72,193398899.0,,0.034692303959365844,0.052519732979774636
2012-09-27,2012-10-02,7718.68,193421597.0,,0.039890388664873155,0.053051452446599034
2012-09-27,2012-10-03,7684.63,193338603.0,,0.04018121817379505,0.04505600668252585
2012-09-27,2012-10-04,7682.34,193919410.0,,0.042579380858481786,0.04701440493625597
2012-09-28,2012-09-21,7754.59,191901333.0,,0.08207909711737305,0.04022996674105972
2012-09-28,2012-09-24,7768.3,192941800.0,,0.08831271811295438,0.04287838754754936
2012-09-28,2012-09-25,7734.13,192915664.0,,0.0767254953007166,0.0452410622417061
2012-09-28,2012-09-26,7669.63,193570361.0,,0.06974158984937828,0.045119597536245726
2012-09-28,2012-09-27,7683.8,193842088.0,,0.053111996798368644,0.05020516623752247
2012-09-28,2012-09-28,7715.16,193162032.0,,0.05037330704845089,0.047899766978751535
2012-09-28,2012-10-01,7675.72,193398899.0,,0.034692303959365844,0.052519732979774636
2012-09-28,2012-10-02,7718.68,193421597.0,,0.039890388664873155,0.053051452446599034
2012-09-28,2012-10-03,7684.63,193338603.0,,0.04018121817379505,0.04505600668252585
2012-09-28,2012-10-04,7682.34,193919410.0,,0.042579380858481786,0.04701440493625597
2012-09-28,2012-10-05,7690.65,194032741.0,,0.05207826034615781,0.04425696892020747
2012-10-01,2012-09-24,7768.3,192941800.0,,0.08831271811295438,0.04287838754754936
2012-10-01,2012-09-25,7734.13,192915664.0,,0.0767254953007166,0.0452410622417061
2012-10-01,2012-09-26,7669.63,193570361.0,,0.06974158984937828,0.045119597536245726
2012-10-01,2012-09-27,7683.8,193842088.0,,0.053111996798368644,0.05020516623752247
2012-10-01,2012-09-28,7715.16,193162032.0,,0.05037330704845089,0.047899766978751535
2012-10-01,2012-10-01,7675.72,193398899.0,,0.034692303959365844,0.052519732979774636
2012-10-01,2012-10-02,7718.68,193421597.0,,0.039890388664873155,0.053051452446599034
2012-10-01,2012-10-03,7684.63,193338603.0,,0.04018121817379505,0.04505600668252585
2012-10-01,2012-10-04,7682.34,193919410.0,,0.042579380858481786,0.04701440493625597
2012-10-01,2012-10-05,7690.65,194032741.0,,0.05207826034615781,0.04425696892020747
2012-10-01,2012-10-08,7615.89,193604402.0,,0.05027201831383121,0.04320162896110169
2012-10-02,2012-09-25,7734.13,192915664.0,,0.0767254953007166,0.0452410622417061
2012-10-02,2012-09-26,7669.63,193570361.0,,0.06974158984937828,0.045119597536245726
2012-10-02,2012-09-27,7683.8,193842088.0,,0.053111996798368644,0.05020516623752247
2012-10-02,2012-09-28,7715.16,193162032.0,,0.05037330704845089,0.047899766978751535
2012-10-02,2012-10-01,7675.72,193398899.0,,0.034692303959365844,0.052519732979774636
2012-10-02,2012-10-02,7718.68,193421597.0,,0.039890388664873155,0.053051452446599034
2012-10-02,2012-10-03,7684.63,193338603.0,,0.04018121817379505,0.04505600668252585
2012-10-02,2012-10-04,7682.34,193919410.0,,0.042579380858481786,0.04701440493625597
2012-10-02,2012-10-05,7690.65,194032741.0,,0.05207826034615781,0.04425696892020747
2012-10-02,2012-10-08,7615.89,193604402.0,,0.05027201831383121,0.04320162896110169
2012-10-02,2012-10-09,7592.01,192543023.0,,0.04603253553708986,0.03489987269813444
2012-10-03,2012-09-26,7669.63,193570361.0,,0.06974158984937828,0.045119597536245726
2012-10-03,2012-09-27,7683.8,193842088.0,,0.053111996798368644,0.05020516623752247
2012-10-03,2012-09-28,7715.16,193162032.0,,0.05037330704845089,0.047899766978751535
2012-10-03,2012-10-01,7675.72,193398899.0,,0.034692303959365844,0.052519732979774636
2012-10-03,2012-10-02,7718.68,193421597.0,,0.039890388664873155,0.053051452446599034
2012-10-03,2012-10-03,7684.63,193338603.0,,0.04018121817379505,0.04505600668252585
2012-10-03,2012-10-04,7682.34,193919410.0,,0.042579380858481786,0.04701440493625597
2012-10-03,2012-10-05,7690.65,194032741.0,,0.05207826034615781,0.04425696892020747
2012-10-03,2012-10-08,7615.89,193604402.0,,0.05027201831383121,0.04320162896110169
2012-10-03,2012-10-09,7592.01,192543023.0,,0.04603253553708986,0.03489987269813444
2012-10-03,2012-10-11,7451.72,191838585.0,,0.04498571715049793,0.028191576635951288
2012-10-04,2012-09-27,7683.8,193842088.0,,0.053111996798368644,0.05020516623752247
2012-10-04,2012-09-28,7715.16,193162032.0,,0.05037330704845089,0.047899766978751535
2012-10-04,2012-10-01,7675.72,193398899.0,,0.034692303959365844,0.052519732979774636
2012-10-04,2012-10-02,7718.68,193421597.0,,0.039890388664873155,0.053051452446599034
2012-10-04,2012-10-03,7684.63,193338603.0,,0.04018121817379505,0.04505600668252585
2012-10-04,2012-10-04,7682.34,193919410.0,,0.042579380858481786,0.04701440493625597
2012-10-04,2012-10-05,7690.65,194032741.0,,0.05207826034615781,0.04425696892020747
2012-10-04,2012-10-08,7615.89,193604402.0,,0.05027201831383121,0.04320162896110169
2012-10-04,2012-10-09,7592.01,192543023.0,,0.04603253553708986,0.03489987269813444
2012-10-04,2012-10-11,7451.72,191838585.0,,0.04498571715049793,0.028191576635951288
2012-10-04,2012-10-12,7437.04,191579806.0,,0.0468408436053247,0.03214742179032104
2012-10-05,2012-09-28,7715.16,193162032.0,,0.05037330704845089,0.047899766978751535
2012-10-05,2012-10-01,7675.72,193398899.0,,0.034692303959365844,0.052519732979774636
2012-10-05,2012-10-02,7718.68,193421597.0,,0.039890388664873155,0.053051452446599034
2012-10-05,2012-10-03,7684.63,193338603.0,,0.04018121817379505,0.04505600668252585
2012-10-05,2012-10-04,7682.34,193919410.0,,0.042579380858481786,0.04701440493625597
2012-10-05,2012-10-05,7690.65,194032741.0,,0.05207826034615781,0.04425696892020747
2012-10-05,2012-10-08,7615.89,193604402.0,,0.05027201831383121,0.04320162896110169
2012-10-05,2012-10-09,7592.01,192543023.0,,0.04603253553708986,0.03489987269813444
2012-10-05,2012-10-11,7451.72,191838585.0,,0.04498571715049793,0.028191576635951288
2012-10-05,2012-10-12,7437.04,191579806.0,,0.0468408436053247,0.03214742179032104
2012-10-05,2012-10-15,7418.9,190930991.0,,0.04638337724469821,0.03328783924750489
2012-10-08,2012-10-01,7675.72,193398899.0,,0.034692303959365844,0.052519732979774636
2012-10-08,2012-10-02,7718.68,193421597.0,,0.039890388664873155,0.053051452446599034
2012-10-08,2012-10-03,7684.63,193338603.0,,0.04018121817379505,0.04505600668252585
2012-10-08,2012-10-04,7682.34,193919410.0,,0.042579380858481786,0.04701440493625597
2012-10-08,2012-10-05,7690.65,194032741.0,,0.05207826034615781,0.04425696892020747
2012-10-08,2012-10-08,7615.89,193604402.0,,0.05027201831383121,0.04320162896110169
2012-10-08,2012-10-09,7592.01,192543023.0,,0.04603253553708986,0.03489987269813444
2012-10-08,2012-10-11,7451.72,191838585.0,,0.04498571715049793,0.028191576635951288
2012-10-08,2012-10-12,7437.04,191579806.0,,0.0468408436053247,0.03214742179032104
2012-10-08,2012-10-15,7418.9,190930991.0,,0.04638337724469821,0.03328783924750489
2012-10-08,2012-10-16,7471.02,191203334.0,,0.0482699593096676,0.03676859006859279
2012-10-09,2012-10-02,7718.68,193421597.0,,0.039890388664873155,0.053051452446599034
2012-10-09,2012-10-03,7684.63,193338603.0,,0.04018121817379505,0.04505600668252585
2012-10-09,2012-10-04,7682.34,193919410.0,,0.042579380858481786,0.04701440493625597
2012-10-09,2012-10-05,7690.65,194032741.0,,0.05207826034615781,0.04425696892020747
2012-10-09,2012-10-08,7615.89,193604402.0,,0.05027201831383121,0.04320162896110169
2012-10-09,2012-10-09,7592.01,192543023.0,,0.04603253553708986,0.03489987269813444
2012-10-09,2012-10-11,7451.72,191838585.0,,0.04498571715049793,0.028191576635951288
2012-10-09,2012-10-12,7437.04,191579806.0,,0.0468408436053247,0.03214742179032104
2012-10-09,2012-10-15,7418.9,190930991.0,,0.04638337724469821,0.03328783924750489
2012-10-09,2012-10-16,7471.02,191203334.0,,0.0482699593096676,0.03676859006859279
2012-10-09,2012-10-17,7464.4,191513185.0,,0.05892283357331829,0.0373557729229308
2012-10-11,2012-10-03,7684.63,193338603.0,,0.04018121817379505,0.04505600668252585
2012-10-11,2012-10-04,7682.34,193919410.0,,0.042579380858481786,0.04701440493625597
2012-10-11,2012-10-05,7690.65,194032741.0,,0.05207826034615781,0.04425696892020747
2012-10-11,2012-10-08,7615.89,193604402.0,,0.05027201831383121,0.04320162896110169
2012-10-11,2012-10-09,7592.01,192543023.0,,0.04603253553708986,0.03489987269813444
2012-10-11,2012-10-11,7451.72,191838585.0,,0.04498571715049793,0.028191576635951288
2012-10-11,2012-10-12,7437.04,191579806.0,,0.0468408436053247,0.03214742179032104
2012-10-11,2012-10-15,7418.9,190930991.0,,0.04638337724469821,0.03328783924750489
2012-10-11,2012-10-16,7471.02,191203334.0,,0.0482699593096676,0.03676859006859279
2012-10-11,2012-10-17,7464.4,191513185.0,,0.05892283357331829,0.0373557729229308
2012-10-11,2012-10-18,7465.41,191015502.0,,0.044322151143515454,0.03815107537581475
2012-10-12,2012-10-04,7682.34,193919410.0,,0.042579380858481786,0.04701440493625597
2012-10-12,2012-10-05,7690.65,194032741.0,,0.05207826034615781,0.04425696892020747
2012-10-12,2012-10-08,7615.89,193604402.0,,0.05027201831383121,0.04320162896110169
2012-10-12,2012-10-09,7592.01,192543023.0,,0.04603253553708986,0.03489987269813444
2012-10-12,2012-10-11,7451.72,191838585.0,,0.04498571715049793,0.028191576635951288
2012-10-12,2012-10-12,7437.04,191579806.0,,0.0468408436053247,0.03214742179032104
2012-10-12,2012-10-15,7418.9,190930991.0,,0.04638337724469821,0.03328783924750489
2012-10-12,2012-10-16,7471.02,191203334.0,,0.0482699593096676,0.03676859006859279
2012-10-12,2012-10-17,7464.4,191513185.0,,0.05892283357331829,0.0373557729229308
2012-10-12,2012-10-18,7465.41,191015502.0,,0.044322151143515454,0.03815107537581475
2012-10-12,2012-10-19,7408.76,191069534.0,,0.03406711814065666,0.0404622471325331
2012-10-15,2012-10-05,7690.65,194032741.0,,0.05207826034615781,0.04425696892020747
2012-10-15,2012-10-08,7615.89,193604402.0,,0.05027201831383121,0.04320162896110169
2012-10-15,2012-10-09,7592.01,192543023.0,,0.04603253553708986,0.03489987269813444
2012-10-15,2012-10-11,7451.72,191838585.0,,0.04498571715049793,0.028191576635951288
2012-10-15,2012-10-12,7437.04,191579806.0,,0.0468408436053247,0.03214742179032104
2012-10-15,2012-10-15,7418.9,190930991.0,,0.04638337724469821,0.03328783924750489
2012-10-15,2012-10-16,7471.02,191203334.0,,0.0482699593096676,0.03676859006859279
2012-10-15,2012-10-17,7464.4,191513185.0,,0.05892283357331829,0.0373557729229308
2012-10-15,2012-10-18,7465.41,191015502.0,,0.044322151143515454,0.03815107537581475
2012-10-15,2012-10-19,7408.76,191069534.0,,0.03406711814065666,0.0404622471325331
2012-10-15,2012-10-22,7373.04,190482592.0,,0.04898608994797082,0.03809965734457732
2012-10-16,2012-10-08,7615.89,193604402.0,,0.05027201831383121,0.04320162896110169
2012-10-16,2012-10-09,7592.01,192543023.0,,0.04603253553708986,0.03489987269813444
2012-10-16,2012-10-11,7451.72,191838585.0,,0.04498571715049793,0.028191576635951288
2012-10-16,2012-10-12,7437.04,191579806.0,,0.0468408436053247,0.03214742179032104
2012-10-16,2012-10-15,7418.9,190930991.0,,0.04638337724469821,0.03328783924750489
2012-10-16,2012-10-16,7471.02,191203334.0,,0.0482699593096676,0.03676859006859279
2012-10-16,2012-10-17,7464.4,191513185.0,,0.05892283357331829,0.0373557729229308
2012-10-16,2012-10-18,7465.41,191015502.0,,0.044322151143515454,0.03815107537581475
2012-10-16,2012-10-19,7408.76,191069534.0,,0.03406711814065666,0.0404622471325331
2012-10-16,2012-10-22,7373.04,190482592.0,,0.04898608994797082,0.03809965734457732
2012-10-16,2012-10-23,7337.48,190408115.0,,0.0469625518131942,0.040788279343102474
2012-10-17,2012-10-09,7592.01,192543023.0,,0.04603253553708986,0.03489987269813444
2012-10-17,2012-10-11,7451.72,191838585.0,,0.04498571715049793,0.028191576635951288
2012-10-17,2012-10-12,7437.04,191579806.0,,0.0468408436053247,0.03214742179032104
2012-10-17,2012-10-15,7418.9,190930991.0,,0.04638337724469821,0.03328783924750489
2012-10-17,2012-10-16,7471.02,191203334.0,,0.0482699593096676,0.03676859006859279
2012-10-17,2012-10-17,7464.4,191513185.0,,0.05892283357331829,0.0373557729229308
2012-10-17,2012-10-18,7465.41,191015502.0,,0.044322151143515454,0.03815107537581475
2012-10-17,2012-10-19,7408.76,191069534.0,,0.03406711814065666,0.0404622471325331
2012-10-17,2012-10-22,7373.04,190482592.0,,0.04898608994797082,0.03809965734457732
2012-10-17,2012-10-23,7337.48,190408115.0,,0.0469625518131942,0.040788279343102474
2012-10-17,2012-10-24,7314.88,190421550.0,,0.048107715431579656,0.040635160670777104
2012-10-18,2012-10-11,7451.72,191838585.0,,0.04498571715049793,0.028191576635951288
2012-10-18,2012-10-12,7437.04,191579806.0,,0.0468408436053247,0.03214742179032104
2012-10-18,2012-10-15,7418.9,190930991.0,,0.04638337724469821,0.03328783924750489
2012-10-18,2012-10-16,7471.02,191203334.0,,0.0482699593096676,0.03676859006859279
2012-10-18,2012-10-17,7464.4,191513185.0,,0.05892283357331829,0.0373557729229308
2012-10-18,2012-10-18,7465.41,191015502.0,,0.044322151143515454,0.03815107537581475
2012-10-18,2012-10-19,7408.76,191069534.0,,0.03406711814065666,0.0404622471325331
2012-10-18,2012-10-22,7373.04,190482592.0,,0.04898608994797082,0.03809965734457732
2012-10-18,2012-10-23,7337.48,190408115.0,,0.0469625518131942,0.040788279343102474
2012-10-18,2012-10-24,7314.88,190421550.0,,0.048107715431579656,0.040635160670777104
2012-10-18,2012-10-25,7262.08,188987096.0,,0.041802174533654535,0.03186255324992726
2012-10-19,2012-10-12,7437.04,191579806.0,,0.0468408436053247,0.03214742179032104
2012-10-19,2012-10-15,7418.9,190930991.0,,0.04638337724469821,0.03328783924750489
2012-10-19,2012-10-16,7471.02,191203334.0,,0.0482699593096676,0.03676859006859279
2012-10-19,2012-10-17,7464.4,191513185.0,,0.05892283357331829,0.0373557729229308
2012-10-19,2012-10-18,7465.41,191015502.0,,0.044322151143515454,0.03815107537581475
2012-10-19,2012-10-19,7408.76,191069534.0,,0.03406711814065666,0.0404622471325331
2012-10-19,2012-10-22,7373.04,190482592.0,,0.04898608994797082,0.03809965734457732
2012-10-19,2012-10-23,7337.48,190408115.0,,0.0469625518131942,0.040788279343102474
