date,taiex_close,margin_balance,index_yoy,index_qoq,margin_roc,index_yoy_z,index_qoq_z,margin_roc_z,margin_roc_autocorr,margin_roc_autocorr_z,margin_roc_autocorr_percentile,margin_roc_autocorr_percentile_full_sample,margin_roc_autocorr_rank_252,margin_roc_persistence_score,autocorr_high_threshold,reason
2012-11-14,7159.75,174981608.0,,-0.04411892323446209,-0.02117818007045802,,-0.3650902055284315,0.2231275118211953,0.9933167518816037,2.766787988634521,0.7439353099730458,0.7439353099730458,1.0,0.275,0.9958182015461547,margin_roc_autocorr_rank_252_gt_90pct
2012-11-15,7143.84,174987204.0,,-0.04339628705181631,-0.02183160400172579,,-0.36272474226625706,0.21680867830878778,0.9933672768924297,2.7586077610211275,0.746031746031746,0.746031746031746,1.0,0.22499999999999998,0.9958182015461547,margin_roc_autocorr_rank_252_gt_90pct
2012-11-16,7130.07,174572369.0,,-0.04061405479883373,-0.02397089255350715,,-0.3373835415072967,0.18504669772306265,0.9933926840736195,2.636262868095956,0.7481281820904463,0.7481281820904463,1.0,0.175,0.9958182015461547,margin_roc_autocorr_rank_252_gt_90pct
2012-11-19,7129.04,173605246.0,,-0.05032363946869578,-0.029469209829225407,,-0.45857708527286006,0.06474594934921102,0.9934294869082763,2.554743338135603,0.749026654687032,0.749026654687032,1.0,0.125,0.9958182015461547,margin_roc_autocorr_rank_252_gt_90pct
2012-11-20,7145.77,172889543.0,,-0.04679600564524078,-0.037333179906105296,,-0.41595048934336876,-0.09569826896332938,0.9933313868479553,2.1853335839321026,0.7442348008385744,0.7442348008385744,0.9090909090909091,0.075,0.9958182015461547,margin_roc_autocorr_rank_252_gt_90pct
2012-11-28,7434.93,172813785.0,,0.008612971142680559,-0.055324167614697384,,0.2921141852988076,-0.48227918453562685,0.9936037136067865,1.328849252439445,0.7613057801737046,0.7613057801737046,1.0,0.0,0.9958182015461547,margin_roc_autocorr_rank_252_gt_90pct
2012-11-29,7503.55,171964181.0,,0.014396260135783656,-0.059929784869210745,,0.3640063621726408,-0.5931326119702321,0.9934463927257122,0.9814628401386192,0.7511230907457322,0.7511230907457322,0.975,0.0,0.9958182015461547,margin_roc_autocorr_rank_252_gt_90pct
2013-02-27,7897.98,176294310.0,-0.004953825608204343,0.11419780517430356,0.021706664518482688,-0.6090549970569501,1.4725851535582979,1.4655752057869167,0.9846499759977916,-3.0,0.24678047319556753,0.24678047319556753,0.041237113402061855,0.75,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-03-01,7964.63,176188859.0,0.0006646279716659986,0.120869548084934,0.022261464252963714,-0.48016259089589314,1.556805292440417,1.46850278395424,0.9847139540525929,-3.0,0.24947589098532494,0.24947589098532494,0.061224489795918366,0.8,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-03-04,7867.34,176308651.0,-0.031287554916369475,0.07389151802959582,0.025917375633115025,-1.2026849900698648,0.8804716092641889,1.5485336213246232,0.9848407201834944,-3.0,0.25726265348906857,0.25726265348906857,0.10101010101010101,0.85,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-03-05,7932.71,176738076.0,-0.022865511914997416,0.07092125815235373,0.02968501060131512,-0.9009296985232592,0.8114895164186334,1.636258567767827,0.9849063634172947,-2.7607183716164694,0.2605570530098832,0.2605570530098832,0.11,0.85,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-03-06,7950.3,177151769.0,-0.023789175888134118,0.06999811579769055,0.031282151566423,-0.8367501153670303,0.7884752266363491,1.6666348749322057,0.9851249527931031,-2.3545285695792737,0.27103923330338425,0.27103923330338425,0.13861386138613863,0.85,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-03-07,7960.51,177946631.0,-0.01896988578386183,0.07069064537258596,0.029701600482854973,-0.6745,0.7923445677804526,1.5850168126005917,0.986467427268741,-1.6015861707677053,0.3297394429469901,0.3297394429469901,0.22549019607843138,0.85,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-03-08,8015.14,178559604.0,0.001299230206103008,0.06817972826195606,0.03835346966819797,-0.2277554627953809,0.7432013219886944,1.740560395702616,0.9864457659120839,-1.5150335198077578,0.3270440251572327,0.3270440251572327,0.22330097087378642,0.85,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-03-11,8038.72,179613043.0,0.01269216184994404,0.060493366243765,0.051475002537611614,0.00964103869612574,0.6338494470049789,2.010695362650227,0.986313327764061,-1.4966639729511872,0.3198562443845463,0.3198562443845463,0.20192307692307693,0.85,0.9958182015461547,margin_roc_persistence_score_gt_70pct;margin_roc_z_gt_2
2013-03-12,7994.71,179651562.0,0.011594213901415573,0.05194798359454267,0.050474292474585125,-0.006451398369367246,0.5172497806686821,1.9632066735501836,0.9869078669872582,-1.2341184025610392,0.3525007487271638,0.3525007487271638,0.2571428571428571,0.85,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-03-13,7995.51,180238709.0,0.0013713967958159934,0.051905149072882795,0.046316400299813765,-0.2882097764716993,0.5190404879694536,1.8583600440460364,0.9870457848687283,-1.1670267242290924,0.36148547469302184,0.36148547469302184,0.2641509433962264,0.85,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-03-14,7951.76,181061948.0,-0.0080152095618643,0.03957484916427534,0.04616073627429618,-0.5545100057848632,0.35079281663836387,1.8440807224665465,0.9872165469843557,-1.0674640351024345,0.37076969152440853,0.37076969152440853,0.27102803738317754,0.85,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-03-15,7927.49,180763407.0,-7.568542614078133e-06,0.03990812329633253,0.04348423857617867,-0.32691465506581235,0.35357713572337274,1.7808933593898864,0.9873644689270025,-0.9698040643525084,0.37735849056603776,0.37735849056603776,0.2777777777777778,0.9,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-03-18,7811.34,180351674.0,-0.02741327595931531,0.022124345416146607,0.03817094938093524,-1.0905281071567507,0.10212242991869475,1.6530971696046586,0.9874247051948513,-0.921468524249417,0.37975441749026656,0.37975441749026656,0.28440366972477066,0.95,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-03-19,7838.47,180813143.0,-0.0352961012939893,0.030090019055128536,0.036906425762182504,-1.27362417250437,0.21476236916626845,1.6173834171621397,0.9875553861705202,-0.8714190004963337,0.3857442348008386,0.3857442348008386,0.2909090909090909,1.0,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-03-20,7798.03,181887144.0,-0.039843036241538066,0.024211650329866385,0.047744446249436745,-1.2466347031784901,0.13234491791453948,1.8557388925636136,0.9874666602106156,-0.8627723066527428,0.38274932614555257,0.38274932614555257,0.2882882882882883,1.0,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-03-21,7811.84,182227304.0,-0.030180237220885475,0.015818854930762516,0.04515331584426363,-0.8964532071525421,0.010607847586339555,1.7873368082109797,0.9875711100576102,-0.7973453797488653,0.386942198262953,0.386942198262953,0.30357142857142855,1.0,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-03-22,7796.22,182727290.0,-0.030793443992481295,0.00504441742973194,0.03744379414577459,-0.840148052265463,-0.14436905861723168,1.6077298955371395,0.9876010054680645,-0.7759094867753458,0.3890386343216532,0.3890386343216532,0.30973451327433627,1.0,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-03-25,7856.12,182632373.0,-0.014622398936370407,0.02043832975916926,0.0319613891094539,-0.505807978707896,0.07752058627563373,1.471866422253639,0.9876492894172239,-0.7187512786744559,0.3905360886492962,0.3905360886492962,0.3157894736842105,1.0,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-03-26,7856.36,182544138.0,-0.01573301728652432,0.029494396746024165,0.0240971428427168,-0.5656723448559612,0.20382696654749097,1.2701719919697527,0.98749764219404,-0.724910572531962,0.3836477987421384,0.3836477987421384,0.28695652173913044,1.0,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-03-27,7894.12,182047858.0,-0.020573354144075462,0.03275621619782987,0.019332893448172905,-0.6745,0.2461165620410877,1.132158601487001,0.9873786841563037,-0.749966794284158,0.37855645402815213,0.37855645402815213,0.2672413793103448,1.0,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-03-28,7866.88,181983169.0,-0.02596757798135596,0.02467088767523684,0.016241612501982194,-0.7777139778993221,0.122979171018848,1.048078565679154,0.9872722793648049,-0.7761128431061497,0.3731656184486373,0.3731656184486373,0.2564102564102564,1.0,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-03-29,7918.61,182009507.0,-0.006151146766537607,0.042545151972362305,0.014782042949064378,-0.3048046179017465,0.38364673374891195,1.010873069235546,0.987180493274575,-0.7946580406697785,0.3698712189278227,0.3698712189278227,0.2457627118644068,1.0,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-04-01,7899.24,181323026.0,-0.01621777803239577,0.05044062910160063,0.007932931265302035,-0.5719922474879552,0.506997289882387,0.8553457512134063,0.986967490504191,-0.8464609284555599,0.35699311171009285,0.35699311171009285,0.23529411764705882,0.975,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-04-02,7913.18,180422085.0,-0.015537311817388932,0.04947388244780604,0.001967319715746596,-0.5673196788232522,0.4907470199014394,0.7204194888355806,0.9867347352215821,-0.9085696216104968,0.3438155136268344,0.3438155136268344,0.21666666666666667,0.95,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-04-03,7942.35,179801134.0,0.008852154163903947,0.053988311357411334,-0.0007177280199233138,0.09070008586564653,0.5579727202649611,0.6574059698874565,0.98660827613574,-0.9293928239071476,0.33542976939203356,0.33542976939203356,0.21487603305785125,0.8999999999999999,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-04-08,7752.79,177600502.0,-0.02271650069330644,0.015218874442321617,-0.013632641367300358,-0.7672123406904566,-0.02566927068966168,0.379706293764126,0.986033318610677,-1.0608167519216862,0.304282719377059,0.304282719377059,0.14754098360655737,0.8500000000000001,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-04-09,7728.54,176073534.0,-0.01708784290783294,0.012358875008350534,-0.022157954724495,-0.5972076109191237,-0.06783639177621477,0.20090628536101757,0.9857146426103169,-1.1350601081713667,0.28811021263851455,0.28811021263851455,0.12195121951219512,0.8,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-04-10,7752.8,175409321.0,-0.001037257516895762,0.01364858839941907,-0.028147631799753103,-0.14327979637021715,-0.045915273397266275,0.07479895435892771,0.98537974164948,-1.2200086104056782,0.2779275232105421,0.2779275232105421,0.12096774193548387,0.75,0.9958182015461547,margin_roc_persistence_score_gt_70pct
2013-05-06,8169.05,178138818.0,0.0920459862308669,0.05486313592917513,-0.022151205212400105,2.226293151404827,0.6713340477945758,0.2740373079347578,0.9809495946016545,-1.8184088304518002,0.16112608565438755,0.16112608565438755,0.028368794326241134,0.0,0.9958182015461547,index_yoy_z_gt_2
2013-05-07,8163.06,178122997.0,0.08815844899569703,0.060690047674178516,-0.023578986666031088,2.102257691789112,0.7711828808344666,0.23694648880681668,0.9826079466020567,-1.4009893912313747,0.19107517220724768,0.19107517220724768,0.07746478873239436,0.0,0.9958182015461547,index_yoy_z_gt_2
2013-05-15,8318.59,178641161.0,0.1127491569362642,0.058887699418403994,7.687509178677665e-05,2.2251782604397623,0.680763156289438,0.7908046211617107,0.9829064009505818,-1.2035973118094578,0.19796346211440552,0.19796346211440552,0.0945945945945946,0.025,0.9958182015461547,index_yoy_z_gt_2
2013-05-16,8390.05,179082123.0,0.12106344058866814,0.05892724619974854,0.006852894199698145,2.2727517502585566,0.6745,0.9420952149380526,0.9829150443129758,-1.193640596321293,0.1985624438454627,0.1985624438454627,0.10067114093959731,0.05,0.9958182015461547,index_yoy_z_gt_2
2013-05-17,8368.19,179629361.0,0.13062716767301197,0.06101859529804976,0.015545138094701372,2.3532874757426723,0.7088225714084866,1.1402618490673788,0.9828216490327447,-1.1945310752807108,0.1946690625935909,0.1946690625935909,0.09333333333333334,0.1,0.9958182015461547,index_yoy_z_gt_2
2013-05-20,8377.05,180173002.0,0.1355355298366041,0.059494223217165354,0.03873751857345842,2.4396666389775636,0.6801772125460537,1.6996015888658649,0.981563586837594,-1.4565457962385202,0.1707097933513028,0.1707097933513028,0.039735099337748346,0.15000000000000002,0.9958182015461547,index_yoy_z_gt_2
2013-05-21,8383.05,181183283.0,0.13351244787469363,0.055330564623032874,0.04354024525665756,2.3837184072274815,0.6066266254806235,1.8119118101183853,0.9819394936092504,-1.3563100676663002,0.17819706498951782,0.17819706498951782,0.05921052631578947,0.2,0.9958182015461547,index_yoy_z_gt_2
2013-05-22,8398.84,181714421.0,0.16093147208472658,0.055014018550713084,0.04235365150929771,2.8461002685403414,0.6004897910663193,1.7679414282303252,0.982333348594644,-1.2632207418363275,0.18598382749326145,0.18598382749326145,0.0784313725490196,0.25,0.9958182015461547,index_yoy_z_gt_2
2013-05-24,8209.78,182977592.0,0.1480299083089669,0.03170861053652807,0.04281458185599796,2.3702709816945386,0.19754739993302434,1.6844300688045637,0.9830428121310792,-1.0720998438796125,0.20185684336627732,0.20185684336627732,0.15483870967741936,0.35,0.9958182015461547,index_yoy_z_gt_2
2013-05-27,8280.1,183783127.0,0.15125628629785215,0.041820798920948477,0.044049018159275644,2.31690806982046,0.37617335795527546,1.6889290343694456,0.9834037443801857,-0.9403203649614716,0.2150344414495358,0.2150344414495358,0.17307692307692307,0.4,0.9958182015461547,index_yoy_z_gt_2
2013-05-28,8263.05,184182041.0,0.13583160707584563,0.034576662505681144,0.043501697484459534,2.0293389324060884,0.24232559511698915,1.650563466507155,0.9838106035360014,-0.8129257712322566,0.22371967654986524,0.22371967654986524,0.17834394904458598,0.45,0.9958182015461547,index_yoy_z_gt_2
2013-05-29,8337.9,184851380.0,0.16650694274422007,0.04909860487588813,0.04409779790262913,2.5462665580975483,0.4945186558198404,1.6496385649754084,0.9842745106652144,-0.7011739197262511,0.23420185684336628,0.23420185684336628,0.1962025316455696,0.5,0.9958182015461547,index_yoy_z_gt_2
2013-05-30,8243.29,185985181.0,0.15697084446216025,0.04598332677739858,0.05312654584115495,2.3753784407944805,0.43711625099587054,1.8400291865936287,0.9844701420969506,-0.6630288591821542,0.2398921832884097,0.2398921832884097,0.20125786163522014,0.55,0.9958182015461547,index_yoy_z_gt_2
2013-05-31,8254.8,187066390.0,0.16731220383419365,0.04517864061443566,0.06110282288747726,2.545056182902879,0.4210028354201615,2.0129492440985985,0.9847943039449395,-0.5983807781239423,0.25396825396825395,0.25396825396825395,0.2625,0.6000000000000001,0.9958182015461547,index_yoy_z_gt_2;margin_roc_z_gt_2
2013-06-03,8201.02,188120889.0,0.14924607623318398,0.02967997257876398,0.06772295403763295,2.217099465876101,0.1398334790439505,2.151361394830335,0.9852002397069802,-0.5094664238747955,0.27313566936208444,0.27313566936208444,0.3105590062111801,0.6499999999999999,0.9958182015461547,index_yoy_z_gt_2;margin_roc_z_gt_2
2013-06-04,8191.22,188298223.0,0.1156219653541335,0.04116766276784789,0.06800331085285194,1.6310725609072676,0.3408982838833142,2.1494223692736947,0.9855579723004684,-0.4320081638662771,0.2827193770589997,0.2827193770589997,0.3271604938271605,0.7,0.9958182015461547,margin_roc_z_gt_2
2013-06-05,8181.91,188989856.0,0.12670550001377068,0.03141423296704393,0.06932167802935685,1.8168988843719591,0.14789172509364695,2.1599880929797055,0.9859072805128388,-0.3623137113377737,0.29799341120095835,0.29799341120095835,0.3496932515337423,0.75,0.9958182015461547,margin_roc_persistence_score_gt_70pct;margin_roc_z_gt_2
2013-06-06,8096.14,189895075.0,0.10883243169211809,0.0183439618630743,0.0719343988035479,1.502944756898416,-0.0678896291682123,2.1912887773015335,0.9862216413832431,-0.2928404251578539,0.3141659179395028,0.3141659179395028,0.3719512195121951,0.8,0.9958182015461547,margin_roc_persistence_score_gt_70pct;margin_roc_z_gt_2
2013-06-07,8095.2,189017326.0,0.13919187626388063,0.016919770215727326,0.062213568966079436,2.0002107505725992,-0.08873090490035788,1.9588919691569733,0.9862327469732951,-0.2845178103617738,0.31446540880503143,0.31446540880503143,0.37575757575757573,0.8500000000000001,0.9958182015461547,index_yoy_z_gt_2;margin_roc_persistence_score_gt_70pct
2013-06-10,8160.55,189273750.0,0.18360441269040106,0.01814191642316909,0.060003190867291556,2.706049981790636,-0.06191982206110934,1.885227827173873,0.9865165296742766,-0.21769886881646194,0.33213536987121894,0.33213536987121894,0.42168674698795183,0.8999999999999999,0.9958182015461547,index_yoy_z_gt_2;margin_roc_persistence_score_gt_70pct
2013-06-11,8116.15,189324356.0,0.15937546871986807,0.00963213048843592,0.05406797211269332,2.2420127763666193,-0.21271175958080407,1.7243089348238987,0.9864656080625774,-0.2278909373809783,0.32943995208146154,0.32943995208146154,0.41317365269461076,0.95,0.9958182015461547,index_yoy_z_gt_2;margin_roc_persistence_score_gt_70pct
2013-06-13,7951.66,189409786.0,0.12691198458082664,-0.005384810706079435,0.05431750156450077,1.6394799038916645,-0.4814099685924101,1.704764918835396,0.9864694397309598,-0.22443512328685186,0.3300389338125187,0.3300389338125187,0.4226190476190476,0.975,0.9958182015461547,margin_roc_persistence_score_gt_70pct
